epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
10,0.0,0.8,0.2,0.3020721091270447,0.00025,0.976675,0.0722532267332077,0.91115,0.2543903416633606,0.81355,0.4927991617202759,22.799487590789795,0.7196122666120529,0.9564,0.11397894169092178,0.7773,0.6747736348628998,0.7047,0.8989667233467102
11,0.0,0.8,0.2,0.2533892631530762,0.00025,0.978825,0.06869818284511567,0.928475,0.20838838195800782,0.835325,0.4333927661895752,22.78155517578125,0.7508807970046997,0.9574,0.1120550125837326,0.7742,0.7132677017211914,0.7106,0.9013330711364747
12,0.0,0.8,0.2,0.20742835464477538,0.00025,0.97985,0.06691396147012711,0.9427,0.1646171784877777,0.85465,0.37867304592132567,22.782222509384155,0.6207560358941555,0.9583,0.10997422956079245,0.8232,0.5809111004889012,0.7482,0.7801357454657555
13,0.0,0.8,0.2,0.17405063366889953,0.00025,0.98185,0.062060895347595214,0.954725,0.13330953040122986,0.8695,0.3370150326728821,22.781666040420532,0.6747649751424789,0.9549,0.11687570538818837,0.8089,0.6380662276625634,0.7413,0.82155990858078
14,0.0,0.4,0.6,0.14347597465515136,0.00025,0.983525,0.06015618915557861,0.965025,0.1051122038602829,0.885,0.2969310477733612,22.8632493019104,0.6789875271081924,0.9525,0.12477092558741569,0.814,0.6434500743150711,0.7477,0.8211372452259064
15,0.0,0.4,0.6,0.1681519546508789,0.000125,0.987025,0.0534582957983017,0.9816,0.06372500071525573,0.90775,0.23776991395950317,22.784899950027466,0.7191830760180951,0.958,0.10604257067292928,0.8345,0.6063530354216695,0.7669,0.7944030705213547
16,0.0,0.4,0.6,0.14110656154155732,0.000125,0.9897,0.04881056518554688,0.9857,0.05045547049045563,0.92305,0.2015406130552292,22.76825261116028,0.7279853723168374,0.9601,0.10538392382264138,0.8259,0.6147896875053644,0.7655,0.8034491179406643
17,0.0,0.4,0.6,0.12214039177894592,0.000125,0.9889,0.05006877156496048,0.98845,0.04402649798989296,0.933125,0.17421631326675416,22.751687049865723,0.7243618024945259,0.9574,0.10821245883107185,0.8327,0.6088542250752449,0.7697,0.8013668179750443
18,0.0,0.4,0.6,0.10919108324050904,0.000125,0.988575,0.04941290181875229,0.989075,0.0407939799785614,0.9427,0.15478914580345154,22.759069204330444,0.7693148816645146,0.9574,0.10708128121495247,0.8308,0.6405810755610466,0.7692,0.855137369722128
19,0.0,0.4,0.6,0.0945722947359085,0.000125,0.9897,0.04857312263250351,0.990775,0.036109505385160445,0.9505,0.13354748213291168,22.80627202987671,0.7666902987122536,0.9574,0.11131358021646738,0.8265,0.6422185880064964,0.7705,0.8496713918745518
