epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
0,0.9,0.1,0.0,0.49333413128852843,0.00025,0.859875,0.3608338406085968,0.388075,1.6858367866516113,0.101775,3.112810066986084,25.031556844711304,0.3557154023170471,0.8999,0.2666450930595398,0.559,1.1573482629776002,0.107,2.858860185623169
1,0.8073174,0.19268264,0.0,0.33697150592803954,0.00025,0.9098,0.2340388699054718,0.5237,1.2633652585983277,0.099025,3.1522206298828124,22.972393035888672,0.2894923561811447,0.918,0.19886986697912215,0.5715,1.105094792175293,0.0931,2.61391021232605
2,0.57364124,0.42635876,0.0,0.3533419677734375,0.00025,0.925975,0.1871612986564636,0.608075,1.0496192127227784,0.1049,3.105308380126953,23.060353994369507,0.29188427317142485,0.9333,0.1617170159339905,0.6881,0.8372695932865143,0.1169,2.602858176422119
3,0.3430493,0.6569507,0.0,0.4484241189956665,0.00025,0.94175,0.15232158501148224,0.68805,0.8468130860328674,0.112325,3.0523400287628175,23.077358961105347,0.39724311566352843,0.9481,0.13333357628583908,0.7184,0.7523182622909546,0.1405,2.48312449798584
4,0.0,1.0,0.0,0.5027454384803772,0.00025,0.951725,0.12866948535442352,0.747775,0.6980819927215576,0.11205,3.055322456359863,23.119139909744263,0.5750471630811691,0.9459,0.13581882843971252,0.6993,0.8044052609205246,0.1151,2.5826393112182617
5,0.0,0.7515626,0.2484374,0.5994874687194824,0.00025,0.9542,0.12018414084911347,0.784625,0.5994874687194824,0.10895,3.0648446563720704,23.05785846710205,0.6388806001663208,0.9518,0.1241771801829338,0.7766,0.6388806001663208,0.1201,2.7210198249816893
6,0.0,0.6439702,0.3560298,0.6450402824401855,0.00025,0.961425,0.1053588877916336,0.82185,0.4964301229476929,0.596975,1.0946096101760865,23.054948806762695,0.7144631801605225,0.9564,0.11447626097798347,0.7692,0.638055721282959,0.6563,0.9456078644752502
7,0.0,0.20447105,0.79552895,0.5313931916236877,0.00025,0.962325,0.10242653577923774,0.85225,0.41321011481285097,0.72265,0.7451572576522827,23.074926614761353,0.700831802892685,0.9571,0.1175065397620201,0.7755,0.6136881427764893,0.6919,0.8584532130241393
8,0.0,0.062496983,0.93750304,0.5671501678466797,0.00025,0.964625,0.09843323166370392,0.870875,0.36129046726226804,0.771475,0.6200613169670105,23.067126035690308,0.7837154522418975,0.9566,0.11222015482187271,0.7852,0.5962354503035545,0.7169,0.8319025431394577
9,0.0,0.01958453,0.98041546,0.49342194929122923,0.00025,0.968575,0.09251195738315582,0.8932,0.3142396590709686,0.816975,0.5053668100357056,23.064862728118896,0.7404749319314957,0.9587,0.10757635977864266,0.8185,0.5088550069570541,0.7399,0.7559154435396195
10,0.0,0.0043360363,0.99566394,0.4160453779220581,0.00025,0.9694,0.09259822664260864,0.907725,0.27577428255081177,0.8467,0.4188474018096924,23.05615210533142,0.7158889238953591,0.9611,0.10731682002544403,0.8211,0.50143190253973,0.7622,0.7201728715062141
11,0.0,0.00071549544,0.9992845,0.34053460054397583,0.00025,0.971875,0.08711637868881225,0.92545,0.23713224744796754,0.877025,0.3409849184036255,23.226268529891968,0.8631301220774651,0.9374,0.15990305230915547,0.8054,0.5830583788871765,0.7396,0.864349831533432
12,0.0,8.3693536e-05,0.9999163,0.23642998185157776,0.000125,0.97845,0.07854626941680908,0.951475,0.17880664463043214,0.9177,0.23647124083042145,23.057252883911133,0.7378553467035294,0.9564,0.11278881586194038,0.8256,0.4957283603668213,0.7653,0.738028711771965
13,0.0,4.6096297e-06,0.9999954,0.19336203508377076,0.000125,0.979575,0.07514839648008347,0.961925,0.15468993363380432,0.933075,0.1933652703523636,23.121136903762817,0.7262225334286689,0.961,0.10844594451189041,0.8265,0.48536356246471407,0.773,0.7262426888108253
14,0.0,2.0509906e-07,0.9999998,0.1629298645377159,0.000125,0.9802,0.07517510580420494,0.966375,0.14237214416265487,0.946625,0.16292995651960374,23.087066888809204,0.7363947667121887,0.9588,0.11146672362089158,0.827,0.4928599998950958,0.7732,0.7363958731889725
15,0.0,2.8927876e-09,1.0,0.14048671431541443,0.000125,0.980725,0.07409820322990418,0.968975,0.13273366816043855,0.953175,0.14048671407699584,22.998331785202026,0.8334720665335655,0.9542,0.11859666286706924,0.8175,0.5303143912434578,0.7604,0.8334721031427383
16,0.0,2.1453422e-11,1.0,0.1223506457567215,0.000125,0.98295,0.07115889103412629,0.973275,0.12326791393756867,0.960225,0.1223506457567215,23.0078284740448,0.7906939703702927,0.957,0.1180439479470253,0.825,0.5074817498624324,0.7727,0.7906939703702927
17,0.0,9.6133645e-14,1.0,0.10590025061368942,0.000125,0.982075,0.07175677444338799,0.9753,0.1162929719209671,0.966225,0.10590025061368942,22.91342568397522,0.8057445492982864,0.9571,0.1131288278222084,0.8269,0.5050279343128204,0.7736,0.8057445492982864
18,0.0,8.0191024e-17,1.0,0.09270039076805114,0.000125,0.981125,0.07180621402263641,0.97785,0.10946295698881149,0.970775,0.09270039076805114,22.942066192626953,0.8397257534146308,0.9589,0.10832814445495606,0.826,0.5028175471663475,0.7716,0.8397257534146308
19,0.0,3.2554953e-20,1.0,0.07665582792758942,0.000125,0.9823,0.07019048693180084,0.979875,0.10343115011453628,0.977875,0.07665582792758942,22.928429126739502,0.8300357999682426,0.9579,0.11505013389587403,0.8238,0.5074091777563096,0.7698,0.8300357999682426
20,0.0,1.2456867e-25,1.0,0.07056820640563966,0.000125,0.982625,0.06980381900072098,0.982175,0.09855282530784606,0.97835,0.07056820640563966,22.95529079437256,0.9292692901968956,0.9562,0.11188712669610977,0.8194,0.5320601828694344,0.7612,0.9292692901968956
21,0.0,2.1977778e-29,1.0,0.06887065727710724,0.000125,0.982825,0.07127622575759887,0.980025,0.10007146344184875,0.9787,0.06887065727710724,22.911707639694214,0.9038055199295283,0.9589,0.11077968136072158,0.8238,0.5194579707860947,0.7639,0.9038055199295283
22,0.0,1.0663467e-33,1.0,0.049450134575366976,6.25e-05,0.984325,0.06773707184791565,0.9858,0.08627370121479035,0.986625,0.049450134575366976,22.939743280410767,0.8642831241548061,0.9594,0.10825862597227097,0.8312,0.4962945871949196,0.776,0.8642831241548061
23,0.0,2.7e-44,1.0,0.04278593394756317,6.25e-05,0.98535,0.06547256076335907,0.98745,0.08006343457698822,0.988,0.04278593394756317,22.892961025238037,0.8742087641209364,0.9584,0.11099908565282822,0.8243,0.508238870716095,0.7755,0.8742087641209364
24,0.0,0.0,1.0,0.03859045226573944,6.25e-05,0.98525,0.06558098056316376,0.98875,0.07772504618167878,0.989975,0.03859045226573944,22.95456862449646,0.8819202341020107,0.9593,0.10891998320817947,0.8327,0.49723224292993545,0.7737,0.8819202341020107
25,0.0,0.0,1.0,0.03602707625627518,6.25e-05,0.984975,0.0661919522881508,0.9891,0.07564452670812606,0.99065,0.03602707625627518,22.943963050842285,0.8881084884643554,0.9597,0.11160535894036293,0.8246,0.5082455799102783,0.775,0.8881084884643554
26,0.0,0.0,1.0,0.03220985718369484,6.25e-05,0.9859,0.0648736920595169,0.98975,0.07276537231206893,0.99175,0.03220985718369484,22.95198893547058,0.9110410295784473,0.96,0.10995088247060776,0.8294,0.5057679001808166,0.7732,0.9110410295784473
27,0.0,0.0,1.0,0.029558979314565657,6.25e-05,0.9869,0.06479984104633331,0.990725,0.07098736764192581,0.99285,0.029558979314565657,22.948258876800537,0.9131279906928539,0.9558,0.11542485359907151,0.8264,0.5089809579849243,0.775,0.9131279906928539
28,0.0,0.0,1.0,0.028929744394123554,6.25e-05,0.985075,0.06642540450096131,0.98985,0.07054306552410125,0.993075,0.028929744394123554,22.909772157669067,0.9244525313854217,0.9596,0.10916718440055848,0.8316,0.5051864181995391,0.7747,0.9244525313854217
29,0.0,0.0,1.0,0.025837644016742708,6.25e-05,0.986325,0.0635772337436676,0.99165,0.06687774266004562,0.993775,0.025837644016742708,22.953941106796265,0.9215645996451378,0.9576,0.11317792220711709,0.8307,0.504190501844883,0.7771,0.9215645996451378
30,0.0,0.0,1.0,0.0243205029129982,6.25e-05,0.985925,0.06442750325202942,0.9914,0.06691721905469894,0.994075,0.0243205029129982,22.920698165893555,0.9577701084837318,0.9586,0.10927134777307511,0.8312,0.5048721155762672,0.7724,0.9577701084837318
31,0.0,0.0,1.0,0.025370408320426942,6.25e-05,0.98515,0.06523057277798652,0.99105,0.06794002659916877,0.9933,0.025370408320426942,22.91997981071472,0.9766491023063659,0.956,0.11619760444164276,0.8238,0.5174823511004448,0.7654,0.9766491023063659
32,0.0,0.0,1.0,0.02066203007400036,3.125e-05,0.986375,0.06409000208377838,0.99265,0.06210229525566101,0.995225,0.02066203007400036,22.945050716400146,0.9511778640568256,0.9597,0.10908561803102493,0.8286,0.5094435198307037,0.7745,0.9511778640568256
33,0.0,0.0,1.0,0.019641120663285255,3.125e-05,0.9865,0.06203766999542713,0.99305,0.061380830931663515,0.995525,0.019641120663285255,22.904165983200073,0.9548653343826532,0.9571,0.11300335274934768,0.8295,0.5091248901128769,0.7748,0.9548653343826532
34,0.0,0.0,1.0,0.01726745345443487,3.125e-05,0.98665,0.06211457012295723,0.993,0.058924186205863954,0.996325,0.01726745345443487,22.93425941467285,0.9456172828793525,0.9599,0.10837719023227692,0.8334,0.49893271859884264,0.7787,0.9456172828793525
35,0.0,0.0,1.0,0.015785300122201442,3.125e-05,0.9868,0.061751071310043336,0.994325,0.0572932868540287,0.997025,0.015785300122201442,22.935956239700317,0.950796100872755,0.958,0.11020497710704803,0.831,0.5069226057529449,0.7763,0.950796100872755
36,0.0,0.0,1.0,0.016844410814344884,3.125e-05,0.9867,0.0628803272485733,0.9934,0.05740899368524551,0.99605,0.016844410814344884,22.92383360862732,0.9625329789698124,0.9594,0.1115504081249237,0.8302,0.5095437669634819,0.776,0.9625329789698124
37,0.0,0.0,1.0,0.015308644859492779,3.125e-05,0.986425,0.0640826042175293,0.994675,0.05577581003904342,0.996925,0.015308644859492779,22.95701813697815,0.9688380802847445,0.959,0.11138708728551865,0.8286,0.5097794453024864,0.7781,0.9688380802847445
38,0.0,0.0,1.0,0.014843761982023716,3.125e-05,0.98725,0.061969104027748106,0.994025,0.05607558839321136,0.99645,0.014843761982023716,22.93716812133789,0.9629817959822714,0.9587,0.11086193439364433,0.8322,0.5049518162488937,0.7772,0.9629817959822714
