epoch,alpha,beta,loss,lr,predictions_coarse_acc,predictions_coarse_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse_acc,val_predictions_coarse_loss,val_predictions_fine_acc,val_predictions_fine_loss
0,0.95,0.05,0.2601529490550359,0.001,0.932020833492279,0.20809153282642365,0.5734583331743877,1.2493199055989583,4.779162406921387,0.12567574089765549,0.9678333330154419,0.09865839173396429,0.7785,0.6390054074923197
1,0.9200917,0.07990829,0.12458414089679717,0.001,0.968520833492279,0.09820231666167577,0.7746458331743876,0.6258388063112895,3.8860976696014404,0.10306494307518005,0.9719166668256124,0.08203608219822248,0.7995000003178915,0.5026133267084757
2,0.85477835,0.14522168,0.11476486307382584,0.001,0.9730208334922791,0.08100610879063606,0.8163125,0.5034748715559642,3.8460147380828857,0.09903453908363978,0.9755000001589457,0.07215862477819125,0.852416666507721,0.4084931495984395
3,0.78557366,0.21442635,0.11760430185000102,0.001,0.9767291665077209,0.06755132430791855,0.8502708331743876,0.41221732552846274,3.833733320236206,0.10912200037638346,0.9775833334922791,0.06491919114192327,0.8579166665077209,0.3693007962703705
4,0.7205459,0.2794541,0.12347380757331848,0.001,0.9797708331743876,0.06010701280832291,0.8708541666666667,0.3556247646808624,3.979245901107788,0.12479384895165761,0.9742499996821086,0.06824706434210141,0.8713333336512248,0.33195897881189984
5,0.6553766,0.34462336,0.12764121743043264,0.001,0.9807916668256124,0.054375677973032,0.883020833492279,0.31654945309956867,3.922445774078369,0.12225733307997386,0.9788333334922791,0.059176732609669366,0.8964166666666666,0.284904666185379
6,0.5973042,0.4026958,0.13307732057571411,0.001,0.982791666507721,0.05051225474476814,0.8949374998410543,0.2900928446451823,3.833714246749878,0.15016921838124594,0.977416666507721,0.062454863806565605,0.8773333336512248,0.3169772455692291
7,0.54365766,0.45634234,0.13568307681878408,0.001,0.9843541665077209,0.04667066853245099,0.9014583334922791,0.26771197458108265,3.843087673187256,0.15289719760417939,0.9766666668256124,0.06471996841828029,0.8933333338101704,0.28368730449676516
8,0.49791467,0.5020853,0.13715271437168122,0.001,0.9853750001589457,0.04311191303531329,0.9084583333333334,0.24918702967961628,3.8115384578704834,0.1489891335964203,0.9809166665077209,0.05382111680010954,0.90175,0.2623663423061371
9,0.45907295,0.54092705,0.13504483846823376,0.001,0.9865208331743877,0.039421295682589216,0.9151666665077209,0.22987406873703004,3.7636280059814453,0.1661695060332616,0.979416666507721,0.05562494484583537,0.8940833328564962,0.27579581244786583
