epoch,alpha,beta,loss,lr,predictions_coarse_acc,predictions_coarse_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse_acc,val_predictions_coarse_loss,val_predictions_fine_acc,val_predictions_fine_loss
21,0.111666724,0.88833326,0.05564138396581014,0.0005,0.992791666507721,0.022978095370034375,0.9788749998410543,0.061012021402517956,3.79870343208313,0.26581924120585126,0.9811666668256124,0.0570714751680692,0.9146666669845581,0.3001424402395884
22,0.083270185,0.9167298,0.0539865319331487,0.0005,0.9935208333333333,0.02128918285171191,0.9794791666666667,0.05809670835733414,3.9595909118652344,0.268647606531779,0.9811666668256124,0.058280370235443114,0.9155833330154419,0.2950915416876475
23,0.07978157,0.9202184,0.05355680814385414,0.0005,0.9937083331743876,0.020992480558653673,0.9802708333333333,0.05651475505034129,3.922598123550415,0.27978981081644694,0.981333333492279,0.06021821790933609,0.9151666669845581,0.2997343660990397
24,0.06894477,0.93105525,0.04979990651210149,0.0005,0.993416666507721,0.02095000623166561,0.9817083331743877,0.052301151106754935,3.8957135677337646,0.29770937585830687,0.9817500001589458,0.05862179311116537,0.9143333333333333,0.31843791564305624
25,0.049576573,0.9504234,0.049027476837237675,0.0005,0.9938958334922791,0.020548655912280084,0.9825416666666666,0.05113633641600609,3.7641875743865967,0.3013819681803385,0.9816666665077209,0.05802412987748782,0.9110000003178914,0.3194026434421539
26,0.04352775,0.9564723,0.049076082905133565,0.0005,0.9936250001589457,0.020424505348006883,0.9821458331743876,0.05057062474886576,3.720339775085449,0.3464914282162984,0.9819166665077209,0.0570435341745615,0.9103333334922791,0.3615897920926412
27,0.037951943,0.96204805,0.04619747132062912,0.0005,0.9941666666666666,0.020307354328533013,0.982979166507721,0.047375693887472155,3.76936936378479,0.3250462733109792,0.9819166665077209,0.05776911619802316,0.9101666669845581,0.3372096837361654
28,0.027306842,0.97269315,0.041950453301270806,0.0005,0.9940000001589457,0.0201673101435105,0.9856458334922791,0.04280977905790011,3.8106980323791504,0.32981846276919047,0.9812499998410543,0.059702756881713864,0.9129166663487752,0.340474285364151
29,0.016597662,0.9834023,0.0370562066535155,0.00025,0.9946249998410542,0.01882744269569715,0.9882500001589457,0.03756795111298561,3.8040428161621094,0.3213555407524109,0.981416666507721,0.059091316252946856,0.9186666663487753,0.3287182000478109
30,0.010993916,0.9890061,0.034081681057810786,0.00025,0.9945833331743876,0.019152539864182472,0.9888124998410542,0.03433365295827389,4.39408802986145,0.3347211651802063,0.9819166665077209,0.05902029357353846,0.9158333330154419,0.3393743953704834
31,0.0055838726,0.9944161,0.03240106303493182,0.00025,0.9942291668256124,0.01927334821720918,0.9896458331743876,0.03254699166615804,3.819369316101074,0.3341160399913788,0.9819166665077209,0.058895935912926994,0.9142500003178914,0.33717541575431825
32,0.0033971078,0.9966029,0.03245159185926119,0.00025,0.9946041668256124,0.018900164445241292,0.9893124998410543,0.03252768675982952,3.906646966934204,0.3425264557202657,0.9818333331743876,0.058981095999479295,0.9149166666666667,0.34411862707138063
33,0.0031752135,0.9968248,0.03198128810028235,0.00025,0.9948333334922791,0.018448360790808995,0.9899166668256124,0.03202741749584675,3.901280164718628,0.34301278909047445,0.9816666665077209,0.058600601116816205,0.9169999996821085,0.3439822653134664
34,0.0028077243,0.99719226,0.029718425919612247,0.00025,0.9945624998410543,0.018725867164631683,0.9908124998410542,0.029753440096974372,3.911285400390625,0.33534278043111165,0.9819999998410542,0.058786037862300876,0.91475,0.33622370290756226
35,0.0013490354,0.99865097,0.02906657839814822,0.00025,0.9945,0.018978393932183583,0.9910625001589457,0.02909498326977094,3.887974262237549,0.34156015515327454,0.9816666665077209,0.05801682829360167,0.9152499996821085,0.3423585146268209
36,0.00087198167,0.99912804,0.02805212057630221,0.00025,0.9945,0.01894661212960879,0.9905416665077209,0.02806442104279995,3.9726059436798096,0.3447692889372508,0.981583333492279,0.05897432891527812,0.9153333336512248,0.3451553580760956
37,0.0005565591,0.9994434,0.02605649491647879,0.00025,0.994520833492279,0.018877909377217294,0.9918125,0.02606275947391987,3.9026973247528076,0.3525798830986023,0.9817500001589458,0.058915866911411284,0.9159166666666667,0.3528361694018046
38,0.0002593569,0.99974066,0.026608739455540976,0.00025,0.9945833333333334,0.0193198410247763,0.9917708331743876,0.0266127992918094,3.8705921173095703,0.3602917822202047,0.9818333331743876,0.058445278276999794,0.9151666671435038,0.36045987796783446
39,0.00020474652,0.99979526,0.024295088171958922,0.000125,0.9944374998410542,0.01905536240339279,0.992708333492279,0.024296447093288105,3.8329875469207764,0.36147593450546267,0.9819999998410542,0.058874742239713666,0.9164999996821086,0.3615544295310974
40,8.1783786e-05,0.9999182,0.02378455493847529,0.000125,0.9945833333333334,0.019079893052577974,0.9931458333333333,0.023785518323381744,3.7992992401123047,0.3568602264722188,0.9816666665077209,0.05881509823600451,0.9176666669845581,0.3569212574958801
41,5.187775e-05,0.99994814,0.021928879072268804,0.000125,0.9944583331743876,0.01869330407679081,0.994041666507721,0.021929143567879995,3.816955327987671,0.3572743822733561,0.9816666668256124,0.05881355001529058,0.9149166666666667,0.35729878886540734
42,2.1644519e-05,0.99997836,0.021583456590771675,0.000125,0.9950625001589457,0.017951543495059015,0.9933958331743876,0.02158364450931549,3.937680959701538,0.3589339543978373,0.9817499998410543,0.05826195494333903,0.9151666666666667,0.35894954729080203
43,2.1896476e-05,0.9999781,0.02064687751730283,0.000125,0.9948124998410542,0.01872949956357479,0.9943958331743876,0.020646918872992196,3.835280656814575,0.36293002239863076,0.9819166665077209,0.058566412448883054,0.9179166666666667,0.3629366060892741
44,6.3050834e-06,0.9999937,0.021034724538524945,0.000125,0.9946458333333333,0.018633780553936958,0.9939583331743876,0.021034776613116264,3.8140511512756348,0.3612072065671285,0.9817499998410543,0.05876908392707507,0.91625,0.3612138250668844
45,6.4010123e-06,0.9999936,0.021162165770928065,0.000125,0.9942083333333334,0.019314374352494876,0.9935625001589458,0.021162177647153536,3.8263890743255615,0.3646298640569051,0.9817500001589458,0.05884583628177643,0.91675,0.3646317931811015
46,3.3887993e-06,0.9999966,0.020450755884250004,0.000125,0.9945625001589458,0.01834668902059396,0.9940833333333333,0.020450768967469533,4.438744306564331,0.36856193526585895,0.9815833331743876,0.05851311252514521,0.9155,0.36856390921274823
47,3.209743e-06,0.9999968,0.02028023364394903,0.000125,0.9944791668256124,0.018688757076859474,0.9942499998410543,0.020280239135026933,3.846308946609497,0.3697456316947937,0.9816666665077209,0.058629397600889206,0.917,0.3697466861406962
48,1.7255462e-06,0.9999983,0.020250128835439682,0.000125,0.9945416666666667,0.018686819111307464,0.9945000001589457,0.020250134026010832,3.8259470462799072,0.37483281787236533,0.9816666665077209,0.05892142898837725,0.9173333338101705,0.3748338394165039
49,1.2844799e-06,0.9999987,0.019708521415789923,6.25e-05,0.9948333331743876,0.018360836289823056,0.994145833492279,0.019708523795008658,3.7526121139526367,0.36612906964619957,0.9819166665077209,0.05866008482376735,0.9169166663487752,0.3661296025911967
