epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
24,0.0,0.0,1.0,0.03633545212447643,0.000125,0.947275,0.14230543766021728,0.9947,0.01975639317855239,0.988575,0.03633545212447643,26.895421981811523,1.1670883193016053,0.9401,0.15891161547899246,0.8291,0.732610344862938,0.7524,1.1670883193016053
25,0.0,0.0,1.0,0.025568598386645318,6.25e-05,0.947275,0.14200713777542115,0.996025,0.017342599144577982,0.9924,0.025568598386645318,26.833478450775146,1.0179168378829957,0.9405,0.15744431376457213,0.8336,0.6876701038599015,0.7749,1.0179168378829957
26,0.0,0.0,1.0,0.020183712065219878,6.25e-05,0.9483,0.14068466978073121,0.996575,0.015466837312281132,0.99465,0.020183712065219878,26.960207223892212,1.0455239545822144,0.9396,0.15823451337814332,0.8391,0.690792969250679,0.7697,1.0455239545822144
27,0.0,0.0,1.0,0.017145267736911773,6.25e-05,0.948175,0.1398963562488556,0.99705,0.013910003539919853,0.995575,0.017145267736911773,26.932175397872925,1.0234530254364014,0.9399,0.15730341047048568,0.8347,0.6793173336029052,0.7752,1.0234530254364014
28,0.0,0.0,1.0,0.015016661578416824,6.25e-05,0.94745,0.13879200446605683,0.9975,0.01330544648617506,0.9961,0.015016661578416824,26.905771017074585,1.0290748532295226,0.9396,0.15744561803340912,0.8336,0.6804851231575012,0.777,1.0290748532295226
29,0.0,0.0,1.0,0.014657969790697098,6.25e-05,0.94615,0.140524174118042,0.99685,0.014239573901891709,0.99615,0.014657969790697098,26.94195818901062,1.0438410367488862,0.9396,0.1593155665397644,0.8326,0.6920544088602066,0.7746,1.0438410367488862
30,0.0,0.0,1.0,0.013264294664561749,6.25e-05,0.9458,0.14001067361831665,0.996575,0.015373740106821061,0.996825,0.013264294664561749,26.910736083984375,1.037824675512314,0.9385,0.15970830985307694,0.8374,0.672296870303154,0.7785,1.037824675512314
31,0.0,0.0,1.0,0.01103034744337201,6.25e-05,0.947375,0.14032796423435212,0.997275,0.013287752763181926,0.997625,0.01103034744337201,26.92542028427124,1.0616624112129212,0.9407,0.1575968095779419,0.8355,0.6890691685199738,0.7746,1.0616624112129212
32,0.0,0.0,1.0,0.010848778006434441,6.25e-05,0.94635,0.14173641944527626,0.996675,0.014108668085932731,0.997425,0.010848778006434441,26.892507553100586,1.0596636788368226,0.9394,0.15808036680221557,0.8379,0.6847935441553593,0.7758,1.0596636788368226
33,0.0,0.0,1.0,0.011446618092805148,6.25e-05,0.9466,0.1422341332912445,0.99655,0.014981803691387177,0.997075,0.011446618092805148,26.907598972320557,1.0661897058963776,0.9354,0.16595562524199486,0.8376,0.6818294310212135,0.7771,1.0661897058963776
34,0.0,0.0,1.0,0.009929470585286617,6.25e-05,0.94875,0.13670926070213318,0.996975,0.0137134881824255,0.9976,0.009929470585286617,26.954188346862793,1.0680473534584045,0.9415,0.15453701072335244,0.836,0.6765671179056167,0.7771,1.0680473534584045
35,0.0,0.0,1.0,0.009147060072422027,3.125e-05,0.9493,0.13889298129081726,0.997225,0.013188466949015857,0.99765,0.009147060072422027,26.934144735336304,1.0590269807338715,0.9402,0.1558218123316765,0.8365,0.6658091620326042,0.7788,1.0590269807338715
36,0.0,0.0,1.0,0.0084038908155635,3.125e-05,0.9477,0.13853098046779633,0.997325,0.012531197817623616,0.9981,0.0084038908155635,26.94556474685669,1.0582646102666855,0.9406,0.15609278666973114,0.8362,0.670982431986928,0.7781,1.0582646102666855
37,0.0,0.0,1.0,0.0075113623648881914,3.125e-05,0.946225,0.14135531611442567,0.997675,0.011954314622282983,0.998475,0.0075113623648881914,26.95527696609497,1.0580464587688445,0.9394,0.15720961779356002,0.8379,0.6702769911706448,0.7786,1.0580464587688445
38,0.0,0.0,1.0,0.007562645453959704,3.125e-05,0.9482,0.13900325978994368,0.9972,0.013850183835625649,0.9983,0.007562645453959704,26.93001365661621,1.0613805008411408,0.9395,0.15959268692731857,0.8371,0.6704788510084152,0.78,1.0613805008411408
39,0.0,0.0,1.0,0.006422037719190121,3.125e-05,0.94625,0.1411145317554474,0.99695,0.013017752941697837,0.99895,0.006422037719190121,27.044177055358887,1.0629784519195558,0.939,0.1579510967731476,0.8391,0.6665761711001397,0.7806,1.0629784519195558
40,0.0,0.0,1.0,0.006159937417507172,3.125e-05,0.94685,0.1398407930135727,0.997825,0.012136517690122127,0.998725,0.006159937417507172,26.908279418945312,1.0700260984659196,0.9407,0.15743654869794846,0.8381,0.67234505392313,0.7763,1.0700260984659196
41,0.0,0.0,1.0,0.006586596059054137,3.125e-05,0.947425,0.14002365012168885,0.9977,0.011951245025545358,0.998475,0.006586596059054137,26.966044902801514,1.0758299701213836,0.9399,0.1594486472129822,0.8382,0.6694191075772047,0.7784,1.0758299701213836
42,0.0,0.0,1.0,0.006519477336108684,3.125e-05,0.9467,0.14180503304004669,0.997525,0.012142349061369895,0.998475,0.006519477336108684,26.961085319519043,1.0979773858070374,0.9391,0.1599107239484787,0.8367,0.6710057162642479,0.778,1.0979773858070374
43,0.0,0.0,1.0,0.0058517416939139364,3.125e-05,0.9469,0.1394599039554596,0.9975,0.012216491002589465,0.99885,0.0058517416939139364,26.943276405334473,1.0883450427532195,0.9401,0.1572148812830448,0.8382,0.6712492293119431,0.7766,1.0883450427532195
44,0.0,0.0,1.0,0.0066748757183551785,3.125e-05,0.946425,0.14228470113277436,0.9975,0.012174290138483047,0.998175,0.0066748757183551785,26.941571712493896,1.1198303172111512,0.9398,0.1590423357129097,0.8366,0.681964073228836,0.7758,1.1198303172111512
45,0.0,0.0,1.0,0.005282776516675949,1.5625e-05,0.945325,0.1442875666618347,0.997475,0.012389279815554618,0.9988,0.005282776516675949,26.93679642677307,1.0917163175106048,0.9404,0.15677829949259758,0.8375,0.6713380124092102,0.7793,1.0917163175106048
46,0.0,0.0,1.0,0.0050972157441079614,1.5625e-05,0.9473,0.14086553654670717,0.99805,0.011008792839944362,0.999025,0.0050972157441079614,26.937729835510254,1.087651923084259,0.9401,0.15668869292140006,0.8392,0.6694334876775742,0.7803,1.087651923084259
47,0.0,0.0,1.0,0.004909475073963404,1.5625e-05,0.94765,0.1402374902009964,0.997825,0.012105608374625444,0.999,0.004909475073963404,26.96106266975403,1.0967131783485413,0.9401,0.15724900999665262,0.8374,0.6737007281661034,0.7776,1.0967131783485413
48,0.0,0.0,1.0,0.004878337129950523,1.5625e-05,0.946475,0.14167351975440978,0.9977,0.011169154745340347,0.999025,0.004878337129950523,26.952802181243896,1.0933798552513123,0.9398,0.1567106680214405,0.8394,0.6709515184998512,0.7796,1.0933798552513123
49,0.0,0.0,1.0,0.0045622264228761195,1.5625e-05,0.947475,0.13976921999454497,0.9979,0.011442348116636277,0.999175,0.0045622264228761195,26.982206106185913,1.099588437461853,0.9412,0.1560693120062351,0.8373,0.6703975384235382,0.7804,1.099588437461853
