epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
0,0.9,0.1,0.0,0.4809777393341064,0.00025,0.842625,0.372034278011322,0.484225,1.4614689430236816,0.095,3.1711397270202637,36.786001205444336,0.3924948854446411,0.8742,0.28955975399017336,0.4952,1.3189110866546632,0.0914,2.686683577346802
1,0.7752561,0.22474392,0.0,0.3211790930271149,0.00025,0.905975,0.2434715426683426,0.62985,1.0205470890045165,0.093575,3.179129076385498,27.547888040542603,0.25044796171188355,0.9303,0.18320172176361085,0.6844,0.8556641305923461,0.0887,2.564540927886963
2,0.48884544,0.51115453,0.0,0.33885194668769836,0.00025,0.92515,0.197714257311821,0.70365,0.8257076077461243,0.0957,3.157709519958496,27.576473712921143,0.35462495594024657,0.9144,0.21472330746650695,0.6939,0.8372168934822083,0.0994,2.5802674606323244
3,0.0,1.0,0.0,0.4404014058589935,0.00025,0.936125,0.17114368739128114,0.75185,0.6979075240135193,0.096775,3.141167322540283,27.448649168014526,0.472495081615448,0.9381,0.17153333131074905,0.7227,0.7603215198516846,0.0859,2.540237969970703
4,0.0,0.80077046,0.19922954,0.5839241818428039,0.00025,0.941125,0.15831020650863648,0.78975,0.5839241818428039,0.094725,3.151367277145386,27.443209886550903,0.6389521545529365,0.9439,0.14772756925821304,0.7722,0.6389521545529365,0.0937,2.560170937347412
5,0.0,0.7065063,0.29349366,0.5876790948867798,0.00025,0.9403,0.15952277235984802,0.838475,0.45614216909408567,0.61285,1.1163701900482177,27.509337663650513,0.6389479139328003,0.941,0.15101493678092956,0.7984,0.5690324017047882,0.683,0.9199618522644043
6,0.0,0.29352808,0.7064719,0.4735365259170532,0.00025,0.940825,0.15784967818260193,0.876,0.35455958070755006,0.7343,0.759941269493103,27.455042362213135,0.581077820277214,0.9405,0.15420865710973738,0.8151,0.5142777672767639,0.7349,0.7418808815479279
7,0.0,0.12987174,0.8701283,0.5199516914367676,0.00025,0.939875,0.16111038937568664,0.899875,0.282047869682312,0.780425,0.6187970232009887,27.451960802078247,0.7432103601455688,0.9374,0.15889001123905183,0.7936,0.6307484514951706,0.729,0.7899365289688111
8,0.0,0.06490687,0.9350931,0.4291640940666199,0.00025,0.93995,0.1589061742782593,0.918525,0.23953065752983094,0.838,0.45746798820495604,27.446671724319458,0.7151809463262558,0.937,0.16330630530118942,0.8152,0.5315442997217178,0.7478,0.7425897799015045
9,0.0,0.016190069,0.98380995,0.3379555729389191,0.00025,0.9386,0.16448481464385986,0.929175,0.21526544280052184,0.879775,0.34647177352905273,27.453368663787842,0.7538918931722641,0.9333,0.1700753123283386,0.8118,0.5534966276168823,0.7492,0.7678017856359481
