epoch,alpha,beta,loss,lr,predictions_coarse_acc,predictions_coarse_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse_acc,val_predictions_coarse_loss,val_predictions_fine_acc,val_predictions_fine_loss
24,0.106489874,0.8935101,0.0360076717933019,0.0005,0.9943958331743876,0.01926812481880188,0.987229166507721,0.03810855461160342,4.182734251022339,0.2777366027832031,0.9799166661898295,0.07183015710115433,0.9163333334922791,0.30357871810595194
25,0.0798139,0.9201861,0.033814953575531645,0.0005,0.9942916665077209,0.019427682600915434,0.9883333333333333,0.035529651045799256,4.24955940246582,0.2929010654290517,0.9792500001589457,0.071301382958889,0.9205000004768371,0.3193116530577342
26,0.058229093,0.9417709,0.03371889631946882,0.0005,0.9935625001589458,0.019785357768336932,0.9881041668256124,0.03492744516332944,4.304876327514648,0.29230987493197125,0.9796666668256124,0.06569409611821174,0.9205833330154419,0.3119657779534658
27,0.04693746,0.95306253,0.03133622030417124,0.0005,0.9936666666666667,0.020027312114834786,0.9893125001589457,0.03203544266025225,4.875282049179077,0.3152446877161662,0.9787500004768371,0.06949200347065926,0.9182500001589458,0.33043941370646157
28,0.030170156,0.96982986,0.02610369324684143,0.00025,0.9941875001589457,0.0189681745916605,0.9920208331743876,0.02645511118074258,4.297992467880249,0.296734987338384,0.9795833338101705,0.06596898259719212,0.9223333338101705,0.3081000009377797
29,0.015629904,0.9843701,0.02404645145436128,0.00025,0.9948541666666667,0.017596975366274515,0.9924583334922791,0.024247085923949876,4.325400352478027,0.3052986980279287,0.9805833331743876,0.07136046177148819,0.9232499998410543,0.31257621304194133
30,0.012849966,0.98715,0.02138771899541219,0.00025,0.9951874998410543,0.017855305100480716,0.9937291665077209,0.021443806496759255,4.271888256072998,0.29820972156524655,0.9792500001589457,0.06818157195051511,0.9240833331743876,0.30186212158203124
31,0.0057275663,0.9942724,0.021138363723953564,0.00025,0.9945833331743876,0.018342360330124697,0.9937708333333334,0.0211747604260842,4.236651182174683,0.316309502919515,0.9794166671435038,0.0673344372411569,0.9229999996821086,0.31955047607421877
32,0.003911178,0.9960888,0.020707219312588374,0.00025,0.9952083334922791,0.017690438821911812,0.9938958331743876,0.020724598263700805,4.308854818344116,0.3263785493373871,0.9789999998410542,0.06926383201281229,0.922666666507721,0.32785967707633973
33,0.0035751967,0.9964248,0.019549377138415973,0.00025,0.9949374998410543,0.018047895443936188,0.9944375,0.019555273259679477,4.232551574707031,0.31404558102289837,0.9790000001589457,0.06992495109637578,0.9225833331743876,0.3150041357676188
34,0.0018812176,0.99811876,0.018435267542799314,0.00025,0.9945833331743876,0.018268553301692008,0.9947500001589458,0.018435865888992944,4.246424674987793,0.3287751157283783,0.9790833331743876,0.0717587177058061,0.922166666507721,0.3296972979704539
35,0.0009716914,0.9990283,0.017470275392134985,0.00025,0.9949583333333333,0.017972453355789186,0.9954583333333333,0.017469329327344893,4.356213092803955,0.32569570461908975,0.9790000001589457,0.06910027647018432,0.9206666671435039,0.32617933694521584
36,0.00060676865,0.9993932,0.016737697924176852,0.00025,0.9946250001589457,0.018995446706811588,0.9950624998410543,0.016735501691699028,4.383666276931763,0.3245161631902059,0.9789166668256124,0.07130496774117152,0.9225833334922791,0.32476244020462036
37,0.0002250274,0.999775,0.01560835802058379,0.00025,0.994583333492279,0.01857333158950011,0.995666666507721,0.015606557952860992,4.425897836685181,0.3261949385801951,0.9793333328564962,0.07180295540889105,0.9242500003178914,0.3263493904272715
38,0.00011800968,0.999882,0.014760865944127241,0.000125,0.9948333331743876,0.017636355012655258,0.996145833492279,0.01476021844893694,4.347200393676758,0.3273565947214762,0.978416666507721,0.07290261307358742,0.9235833331743876,0.3274138668378194
39,8.962403e-05,0.99991035,0.013457591431836287,0.000125,0.9948750001589457,0.01754793911675612,0.9966250001589457,0.013457108808060487,4.361196041107178,0.331169827858607,0.9795833331743876,0.07302462070186932,0.9252499995231629,0.33120029894510905
40,2.9476352e-05,0.9999705,0.01327363309264183,0.000125,0.9947916666666666,0.01815245249370734,0.996479166507721,0.013273195974528789,4.349478483200073,0.3364041856129964,0.9799166665077209,0.07089971380432447,0.9235833334922791,0.33642798924446105
41,1.347953e-05,0.9999865,0.012656314164400101,0.000125,0.9950833334922791,0.017412568454941112,0.9970625,0.012656174262364706,5.056651592254639,0.33526236351331073,0.9791666668256124,0.07213581210374832,0.9234999998410542,0.3352701288064321
42,9.570211e-06,0.9999904,0.01295529039700826,0.000125,0.9953958331743876,0.017295014594992,0.9968124998410542,0.012955231775840124,4.345989227294922,0.34494108231862386,0.9788333334922791,0.07318204213182132,0.924666666507721,0.34494474387168883
43,1.0325913e-05,0.9999897,0.012634939139087994,0.000125,0.9951041668256124,0.017279881392916044,0.9971041665077209,0.012634894986947377,4.400163888931274,0.3400380624135335,0.9787500001589458,0.07280828429261843,0.923083333492279,0.34004062867164614
44,5.931948e-06,0.99999404,0.012588268755624691,0.000125,0.9945416665077209,0.018904181197285652,0.9969166666666667,0.012588203346977632,4.370458602905273,0.35119848958651223,0.9790000001589457,0.0731971450150013,0.9224999998410542,0.35120135776201883
45,1.3496834e-06,0.9999986,0.011965070699652035,0.000125,0.9947500001589458,0.01839588504532973,0.9969166666666667,0.01196503280599912,4.349879741668701,0.34074463097254437,0.9788333331743876,0.07141491571068764,0.9241666668256124,0.340746239900589
46,7.194861e-07,0.9999993,0.01190095161398252,0.000125,0.9947916668256124,0.017796216189861297,0.9970833333333333,0.011900943959752719,4.359831094741821,0.34942256887753803,0.9786666665077209,0.0723884965678056,0.9244999998410542,0.3494229500293732
47,7.859283e-07,0.9999992,0.012209039703011513,0.000125,0.994791666507721,0.017940479715665182,0.9970416666666667,0.01220903558532397,4.206254482269287,0.3449202888806661,0.9785000001589457,0.07255605909228324,0.9227499998410543,0.34492048517862955
48,7.4741064e-07,0.9999992,0.010524789360662302,6.25e-05,0.9948958334922791,0.018249891077478726,0.9977291668256124,0.010524783211449782,4.2261669635772705,0.3465267597834269,0.9789166668256124,0.0735511883199215,0.9239999998410543,0.3465269731680552
49,4.1685073e-08,0.99999994,0.010773181347797315,6.25e-05,0.9946041666666666,0.018733402758836747,0.9973125,0.010773175766070684,4.237726211547852,0.3485186308224996,0.9785000001589457,0.07189133988817532,0.9249999998410543,0.3485188492933909
