epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
0,0.9,0.1,0.0,0.47419747142791746,0.00025,0.857025,0.36578149180412295,0.485725,1.4499413578033447,0.109075,2.98930387802124,68.84278512001038,0.38908382692337035,0.8885,0.3136519443511963,0.6003,1.0679708265304566,0.1251,2.4904896339416505
1,0.9,0.1,0.0,0.31778202576637266,0.00025,0.907825,0.23805194573402405,0.6251,1.0353527849197388,0.110025,2.9695068016052244,63.52354097366333,0.4717342602729797,0.8201,0.4327879335403442,0.6996,0.8222513122558593,0.1343,2.4248236289978027
2,0.9,0.1,0.0,0.2586739164352417,0.00025,0.923575,0.1952108455657959,0.7021,0.8298415828704834,0.1083,2.9703248527526855,63.49346303939819,0.3458600515365601,0.8953,0.2994865074157715,0.7205,0.7632219922065735,0.1064,2.4463799591064452
3,0.9,0.1,0.0,0.22248787684440613,0.00025,0.934675,0.16935476949214937,0.7489,0.7006858756065368,0.106725,2.9664951667785644,63.48162055015564,0.1990974051475525,0.9422,0.14633670029044152,0.7465,0.6739437602996826,0.1095,2.459357145690918
4,0.0,0.8,0.2,0.18770449333190917,0.00025,0.944075,0.14171096749305725,0.783375,0.6016462431907654,0.097575,3.006044581604004,63.4601309299469,0.3778440203547478,0.8739,0.34572486367225647,0.7591,0.6669164778232575,0.095,2.5251773475646972
5,0.0,0.8,0.2,0.7400346154212951,0.00025,0.941575,0.14628797702789306,0.7722,0.634124595451355,0.58475,1.1636746448516846,63.820494651794434,0.9881325326919556,0.8185,0.49182181491851806,0.6818,0.9392697519302368,0.6046,1.1835836446762085
6,0.0,0.8,0.2,0.5325324359893799,0.00025,0.94595,0.13613744761943816,0.833,0.46581966462135316,0.70805,0.7993834701538086,63.78154516220093,0.6735394678592682,0.9438,0.14031358808279037,0.7777,0.62550296292305,0.6891,0.8656853960990906
7,0.0,0.8,0.2,0.41931794409751894,0.00025,0.952775,0.12113107004165649,0.870275,0.36258268575668334,0.761325,0.646258948135376,63.75157141685486,0.5793961294651031,0.9417,0.1538717755317688,0.8116,0.5343314853191375,0.7284,0.7596546778678894
8,0.0,0.8,0.2,0.3294374607086182,0.00025,0.9539,0.11578838847875596,0.90095,0.27805514097213746,0.796775,0.5349667197227478,63.76913571357727,0.5900173552513123,0.9149,0.21873658246994018,0.8121,0.5468683779716492,0.7296,0.7626132177352906
9,0.0,0.8,0.2,0.25564824533462527,0.00025,0.957975,0.10764010083675385,0.927775,0.20840367720127106,0.831125,0.44462650299072265,63.692097663879395,0.7041033032417298,0.9419,0.15250164511799813,0.794,0.6672593176484108,0.7305,0.8514791967868804
10,0.0,0.8,0.2,0.20413371500968933,0.00025,0.961175,0.09944433782100677,0.945175,0.1597008639574051,0.852275,0.38186510572433474,63.74728488922119,0.6711271152019501,0.887,0.3240110903739929,0.8083,0.63456234998703,0.7387,0.8173861172199249
11,0.0,0.8,0.2,0.16402453145980836,0.00025,0.9653,0.09206370471715927,0.95795,0.12369726252555847,0.873925,0.3253335903644562,63.712509632110596,0.6493312413215637,0.9272,0.19649706764221192,0.8245,0.6119063974261284,0.7518,0.7990305627346039
12,0.0,0.8,0.2,0.13034610302448274,0.00025,0.965875,0.08968506891727447,0.9699,0.09287491519451141,0.890275,0.2802308424949646,63.761611461639404,0.7373118213772774,0.9083,0.24645993902385235,0.812,0.706748387670517,0.7481,0.8595654676914215
13,0.0,0.8,0.2,0.10683216979503632,0.00025,0.968575,0.08522618353366852,0.975475,0.07277751533985138,0.904275,0.24305077652931215,63.756864070892334,0.73465845515728,0.9423,0.1485641312122345,0.8205,0.7000016465723514,0.7535,0.8732855826616287
14,0.0,0.4,0.6,0.09791001592874526,0.00025,0.966375,0.0889598805308342,0.97805,0.06591328766345977,0.911475,0.22589692006111145,63.733550786972046,0.7170281670033932,0.9325,0.17441890696287154,0.8237,0.6842099726289511,0.7602,0.8483008560061455
15,0.0,0.4,0.6,0.14764481356143952,0.00025,0.96955,0.08256364071369171,0.983075,0.05285803827047348,0.916,0.2108359885454178,63.70220994949341,0.8307141059398652,0.9306,0.18196771218776703,0.822,0.6998041831254959,0.7538,0.917987338924408
16,0.0,0.4,0.6,0.12532836394309999,0.00025,0.970375,0.08009849262237549,0.983525,0.05112176012992859,0.9328,0.17479942517280578,63.857701539993286,0.8611483447730541,0.9364,0.15803621457517147,0.8136,0.7459083936184645,0.7575,0.9379749320745469
17,0.0,0.4,0.6,0.10259580359458924,0.00025,0.97085,0.08016709935665131,0.985275,0.04562710549235344,0.947475,0.14057492957115172,64.25653147697449,0.8504095200777054,0.9254,0.2001964290380478,0.823,0.7083028664261103,0.7555,0.9451472367763519
18,0.0,0.4,0.6,0.06795125371217728,0.000125,0.974625,0.07168220527172088,0.991725,0.029206133821606636,0.9662,0.09378132965564728,63.60705852508545,0.7906017937421799,0.9445,0.14489060719609262,0.8309,0.6713152904450893,0.7797,0.8701260880708694
19,0.0,0.4,0.6,0.05137559012174606,0.000125,0.9766,0.06795184346437454,0.994175,0.021369974344968796,0.975825,0.0713793309211731,63.64884090423584,0.7979566589087248,0.9468,0.13936830226182936,0.8357,0.668585948061943,0.779,0.8842037511527538
20,0.0,0.4,0.6,0.042622975969314573,0.000125,0.97625,0.06742418386936187,0.994975,0.01940178435444832,0.98105,0.058103767693042756,63.66003346443176,0.8085254825115203,0.9458,0.1411676616191864,0.8368,0.6770346469759941,0.7808,0.8961859922289849
21,0.0,0.0,1.0,0.0358647158741951,0.000125,0.978275,0.06395005882382393,0.996,0.016833272856473923,0.9849,0.04855234242677688,63.48749327659607,0.8091128772884607,0.9384,0.1634365974545479,0.8349,0.6726522445261478,0.7844,0.9000865810871125
22,0.0,0.0,1.0,0.042466643273830415,0.000125,0.97665,0.0665019862651825,0.996375,0.015510418927669524,0.9866,0.042466643273830415,63.550177812576294,0.9766923635452985,0.9435,0.14359178773760795,0.8285,0.7040893418371678,0.7749,0.9766923635452985
23,0.0,0.0,1.0,0.04038913809359074,0.000125,0.97645,0.06674256920814514,0.9951,0.018205805373191834,0.987175,0.04038913809359074,63.6484477519989,0.9794462767124176,0.9477,0.13421106058955193,0.8277,0.7109723680764437,0.775,0.9794462767124176
24,0.0,0.0,1.0,0.030869522726535797,0.000125,0.976475,0.06778114743232727,0.99595,0.016033478809893132,0.991075,0.030869522726535797,63.618178844451904,0.9765134111434222,0.9441,0.1429227661907673,0.8354,0.7003526318371296,0.7811,0.9765134111434222
25,0.0,0.0,1.0,0.027541326460242273,0.000125,0.9756,0.0689869528055191,0.996075,0.015878777566552163,0.992,0.027541326460242273,63.71676516532898,1.0175902889728545,0.9433,0.14875540764927864,0.8354,0.6991041907079518,0.7756,1.0175902889728545
26,0.0,0.0,1.0,0.024613842818140982,0.000125,0.974675,0.07189808561801911,0.99565,0.016864621956646442,0.9931,0.024613842818140982,63.56688165664673,1.020337897449732,0.9487,0.1393637084245682,0.8294,0.7074439212664961,0.7727,1.020337897449732
27,0.0,0.0,1.0,0.02276048396676779,0.000125,0.9765,0.0674085329413414,0.996025,0.015892633959650994,0.993675,0.02276048396676779,63.55156183242798,1.0592821171849967,0.9364,0.164277190554142,0.8254,0.7550347163779662,0.7783,1.0592821171849967
28,0.0,0.0,1.0,0.017123587511479854,6.25e-05,0.981075,0.05884972856044769,0.996725,0.013565056528896093,0.99525,0.017123587511479854,63.688910245895386,0.9979307852059602,0.9489,0.13345598964691163,0.8382,0.6747866051346063,0.7872,0.9979307852059602
29,0.0,0.0,1.0,0.012939380532503129,6.25e-05,0.980925,0.05929401973485947,0.997625,0.011001035943627358,0.9969,0.012939380532503129,63.54673910140991,1.0189846953507513,0.9475,0.13828003988862037,0.8334,0.6940363076489419,0.7849,1.0189846953507513
30,0.0,0.0,1.0,0.01146761035323143,6.25e-05,0.9808,0.05921862518787384,0.9979,0.010502498266100883,0.99735,0.01146761035323143,63.61314153671265,1.0158439352490007,0.9463,0.139201003202796,0.8415,0.6826811434458941,0.7895,1.0158439352490007
31,0.0,0.0,1.0,0.011058793796598911,6.25e-05,0.98165,0.05848218376636505,0.997975,0.01036640181541443,0.9974,0.011058793796598911,63.58153581619263,1.020938498481363,0.9461,0.13618350002467633,0.8392,0.6886464963309467,0.7881,1.020938498481363
32,0.0,0.0,1.0,0.01055748156607151,6.25e-05,0.978675,0.06181577949523926,0.997875,0.009701841573417186,0.997375,0.01055748156607151,63.65314698219299,1.0255720373280346,0.9489,0.13416344704031943,0.8352,0.6877335679709912,0.7869,1.0255720373280346
33,0.0,0.0,1.0,0.009811734361946583,6.25e-05,0.98045,0.058681125628948214,0.9976,0.010352180526778101,0.997725,0.009811734361946583,63.64182472229004,1.0289889080397785,0.9468,0.13962672355771064,0.8342,0.6866601284503937,0.7839,1.0289889080397785
34,0.0,0.0,1.0,0.00879462639540434,6.25e-05,0.981775,0.05821091555953026,0.9981,0.009838223086297513,0.997975,0.00879462639540434,63.61239576339722,1.0289950208127498,0.9503,0.13433470060825348,0.8344,0.6870665937840938,0.7834,1.0289950208127498
35,0.0,0.0,1.0,0.007992495322600006,6.25e-05,0.98235,0.055733356374502184,0.998425,0.009147063396126032,0.998275,0.007992495322600006,63.6292462348938,1.0523291380800306,0.9481,0.1374896604269743,0.8337,0.6998377838209271,0.7875,1.0523291380800306
36,0.0,0.0,1.0,0.007682281705737114,6.25e-05,0.981925,0.05695938514471054,0.998125,0.008994283297657966,0.99795,0.007682281705737114,63.55677843093872,1.0673232513897122,0.9421,0.14713186850845814,0.8323,0.7060619751468301,0.7845,1.0673232513897122
37,0.0,0.0,1.0,0.007111624439060688,6.25e-05,0.9815,0.05693206098079681,0.9982,0.008735075376927852,0.99845,0.007111624439060688,63.541282176971436,1.0861538604667411,0.9451,0.14067494570314884,0.8338,0.7186437935188412,0.7857,1.0861538604667411
38,0.0,0.0,1.0,0.0060588417820632455,3.125e-05,0.981875,0.056877064204216,0.998775,0.00753698173314333,0.998675,0.0060588417820632455,63.65871834754944,1.0823240135774017,0.9466,0.13584900231063365,0.8343,0.7099110580369831,0.7887,1.0823240135774017
39,0.0,0.0,1.0,0.006351250185072422,3.125e-05,0.981275,0.05748883309364319,0.9987,0.007357406841218471,0.9984,0.006351250185072422,63.627227544784546,1.079845923654735,0.9475,0.13741532968878745,0.8345,0.7065658126696944,0.7877,1.079845923654735
40,0.0,0.0,1.0,0.005205631630122662,3.125e-05,0.9822,0.056112655398249625,0.99865,0.0071914615407586095,0.9991,0.005205631630122662,63.546364068984985,1.0630645933572203,0.9476,0.13670822155177592,0.8402,0.6909562542140484,0.7898,1.0630645933572203
41,0.0,0.0,1.0,0.005312814415618777,3.125e-05,0.982975,0.05457416693270206,0.9986,0.006912298922985792,0.99895,0.005312814415618777,63.50707387924194,1.0576908522829414,0.9458,0.14106320497989655,0.8385,0.688509757193923,0.789,1.0576908522829414
42,0.0,0.0,1.0,0.004744648669660091,3.125e-05,0.982125,0.05738688257932663,0.998875,0.006960394698381424,0.9992,0.004744648669660091,63.63653230667114,1.072992550064996,0.9465,0.1380398636162281,0.8374,0.6911275556132197,0.7874,1.072992550064996
