epoch,alpha,beta,loss,lr,predictions_coarse_acc,predictions_coarse_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse_acc,val_predictions_coarse_loss,val_predictions_fine_acc,val_predictions_fine_loss
14,0.2,0.8,0.10516276597976684,0.001,0.9908958331743876,0.027282559807101887,0.953791666507721,0.12463281508286794,4.802282094955444,0.2278444763024648,0.9786666661898296,0.06381049551069737,0.9088333331743876,0.26885296575228373
15,0.2,0.8,0.09361172048250835,0.001,0.9910833331743876,0.02621143953005473,0.959541666507721,0.11046178897221882,4.781155586242676,0.24875877753893536,0.9760833328564962,0.07688542338709037,0.9090000004768372,0.29172711332639056
16,0.2,0.8,0.08738951661189397,0.001,0.9916874998410543,0.025144302527109783,0.9619999998410543,0.10295081855853398,4.829523324966431,0.23368262974421183,0.9792499998410543,0.05945337653656801,0.9114166669845581,0.2772399389743805
17,0.2,0.8,0.06812758406996727,0.0005,0.9935208331743877,0.019832303362588087,0.9709791666666666,0.08020140238602956,4.775331020355225,0.21861010813713075,0.979333333492279,0.05925752598543962,0.9195,0.2584482479095459
18,0.2,0.8,0.05849964355429014,0.0005,0.9948750001589457,0.016944905969003835,0.9756458331743876,0.06888832690318425,4.76018500328064,0.21927996722857157,0.9799166661898295,0.058407528365651766,0.9194999995231629,0.25949807222684224
19,0.2,0.8,0.05275348661839962,0.0005,0.9954375001589457,0.015873419433832168,0.9788749998410543,0.06197350230316321,4.800145864486694,0.2262444666226705,0.9815833331743876,0.057442845900853474,0.9197499996821086,0.2684448695977529
20,0.2,0.8,0.05068267134825388,0.0005,0.9951249998410543,0.015672704115509986,0.9794375001589457,0.059435162405172985,4.755461692810059,0.2285244862238566,0.9812499998410543,0.0591227805664142,0.9195833330154419,0.27087490646044415
21,0.0,1.0,0.04757094689210256,0.0005,0.9956041668256124,0.014540749534964561,0.9805416668256124,0.055828495462735495,4.7896504402160645,0.22866975426673888,0.9802500001589457,0.061834171464045844,0.9210000001589457,0.2703786409695943
22,0.0,1.0,0.05276222896575928,0.0005,0.9957083333333333,0.014351767107844353,0.9814375,0.05276222896575928,4.761204957962036,0.2749316918849945,0.9795833334922791,0.06653839875260989,0.9208333338101705,0.2749316918849945
23,0.0,1.0,0.048541733652353286,0.0005,0.9955000001589457,0.014745375523964564,0.983166666507721,0.048541733652353286,4.784113168716431,0.2958528637091319,0.9779999995231629,0.06422829573849836,0.9154166665077209,0.2958528637091319
24,0.0,1.0,0.04562836654980977,0.0005,0.995583333492279,0.01570643369356791,0.9844791665077209,0.04562836654980977,5.451604843139648,0.30725038623809814,0.9804999998410543,0.06405090206861495,0.9157500001589457,0.30725038623809814
25,0.0,1.0,0.043016713534792264,0.0005,0.9951666668256124,0.016736068045099577,0.9854374998410543,0.043016713534792264,4.805179119110107,0.29948195560773216,0.9775833331743876,0.06690444272756577,0.9207500003178914,0.29948195560773216
26,0.0,1.0,0.03926997817556063,0.0005,0.9953333331743877,0.01629815963904063,0.9873958333333334,0.03926997817556063,4.793851137161255,0.311239936431249,0.9757499995231629,0.07187109284102916,0.9190000003178914,0.311239936431249
27,0.0,1.0,0.03309773388504982,0.00025,0.9961874998410543,0.014267895750701427,0.989583333492279,0.03309773388504982,4.763358116149902,0.2984990896383921,0.9799999998410542,0.06251312485337257,0.9214166663487753,0.2984990896383921
28,0.0,1.0,0.029824040194352468,0.00025,0.9962916665077209,0.013761873058974743,0.990895833492279,0.029824040194352468,4.710470199584961,0.30659007461865745,0.9808333328564962,0.0630377037525177,0.9216666669845581,0.30659007461865745
29,0.0,1.0,0.027138607169191042,0.00025,0.9961041666666667,0.013900791158278783,0.9920416668256123,0.027138607169191042,4.745665788650513,0.3099579691092173,0.9810833328564962,0.06325307281812032,0.9192499996821085,0.3099579691092173
30,0.0,1.0,0.026149485101302467,0.00025,0.9966666668256123,0.013813263242443403,0.9920208334922791,0.026149485101302467,4.734023809432983,0.3153017188707987,0.9810833328564962,0.06406905255218347,0.9215,0.3153017188707987
31,0.0,1.0,0.026166341811418532,0.00025,0.9966874998410543,0.013548796062668164,0.9925416666666667,0.026166341811418532,4.777091979980469,0.327160108089447,0.9799999995231629,0.06581865466634433,0.9204999996821086,0.327160108089447
32,0.0,1.0,0.02420484044154485,0.00025,0.9958958333333333,0.01450252574806412,0.9924791666666667,0.02420484044154485,4.831267595291138,0.320696360985438,0.9804999995231628,0.06433949621518453,0.9215833333333333,0.320696360985438
33,0.0,1.0,0.022411305124560993,0.00025,0.9965208333333333,0.013193623028695584,0.9938750001589457,0.022411305124560993,4.756837606430054,0.3257052790323893,0.9806666665077209,0.06660884146392346,0.9209166669845581,0.3257052790323893
34,0.0,1.0,0.0217269576638937,0.00025,0.9963541668256124,0.013976968636115392,0.9935000001589457,0.0217269576638937,4.773766040802002,0.3362705352306366,0.9799166661898295,0.06303777588903904,0.9210833333333334,0.3362705352306366
35,0.0,1.0,0.020917346646388373,0.00025,0.997125,0.013393657140433788,0.9943333331743877,0.020917346646388373,4.807953357696533,0.33019088220596315,0.9809166665077209,0.07155039238929749,0.9209166663487752,0.33019088220596315
36,0.0,1.0,0.02154362122962872,0.00025,0.9967083331743876,0.01389741471906503,0.9940625001589457,0.02154362122962872,4.738559007644653,0.3343229691187541,0.9798333331743876,0.06649853816628457,0.9204166669845582,0.3343229691187541
37,0.0,1.0,0.01785194961478313,0.000125,0.9972499998410543,0.012364840964476268,0.9953541666666667,0.01785194961478313,5.52347469329834,0.32964637557665505,0.9809999998410542,0.0661194076091051,0.9218333336512248,0.32964637557665505
38,0.0,1.0,0.01798518778135379,0.000125,0.996791666507721,0.013009816817939281,0.9953333331743877,0.01798518778135379,4.7659807205200195,0.33273753118515015,0.9806666661898296,0.0641766851246357,0.9220833330154419,0.33273753118515015
39,0.0,1.0,0.01656633211920659,0.000125,0.997416666507721,0.012065315888573727,0.9960833333333333,0.01656633211920659,4.719602108001709,0.33662956897417706,0.9805833328564961,0.0654930953135093,0.9223333333333333,0.33662956897417706
40,0.0,1.0,0.015934670582413674,0.000125,0.9973749998410543,0.011971243120729924,0.9960833334922791,0.015934670582413674,4.780290365219116,0.33485363364219667,0.9808333328564962,0.06361475170652071,0.9221666666666667,0.33485363364219667
41,0.0,1.0,0.015954431931177775,0.000125,0.9972291666666667,0.01237563264121612,0.9959166668256124,0.015954431931177775,4.79171085357666,0.33883924190203346,0.9799166661898295,0.06589571759601434,0.9216666669845581,0.33883924190203346
42,0.0,1.0,0.01525629985332489,0.000125,0.9970833333333333,0.012628122587998707,0.9962499998410543,0.01525629985332489,4.784453630447388,0.341686589717865,0.9801666661898295,0.06499335974951585,0.9215,0.341686589717865
43,0.0,1.0,0.015680330452819666,0.000125,0.99725,0.012471172807117303,0.9960833333333333,0.015680330452819666,4.746619939804077,0.34178718535105385,0.9804999995231628,0.06565755151708921,0.9217500004768372,0.34178718535105385
44,0.0,1.0,0.014426559458176296,0.000125,0.9971666665077209,0.012621026697258154,0.9965000001589457,0.014426559458176296,4.812562704086304,0.3488216652870178,0.9805833328564961,0.06575792316099008,0.9224166663487753,0.3488216652870178
45,0.0,1.0,0.014795497926572958,0.000125,0.99725,0.01194678975145022,0.9958749998410543,0.014795497926572958,4.749487638473511,0.34895473114649456,0.9804999995231628,0.06827542873720328,0.9226666663487753,0.34895473114649456
46,0.0,1.0,0.014178807919224103,0.000125,0.9973958331743876,0.01300311350574096,0.9965625001589458,0.014178807919224103,4.776685476303101,0.34675782974561054,0.9803333328564962,0.06608263549208641,0.9220833333333334,0.34675782974561054
47,0.0,1.0,0.013764426216483116,6.25e-05,0.9976458334922791,0.01148564803848664,0.9966458331743876,0.013764426216483116,4.781538963317871,0.3434130110740662,0.9799999995231629,0.06602014414469401,0.9229999996821086,0.3434130110740662
48,0.0,1.0,0.01322977145264546,6.25e-05,0.9973541668256124,0.011908659440775713,0.9971250001589457,0.01322977145264546,4.777779579162598,0.34920917471249896,0.9797499995231629,0.06725387093424796,0.9223333330154418,0.34920917471249896
49,0.0,1.0,0.012814870459338028,6.25e-05,0.9972708334922791,0.012520514195164045,0.9971875,0.012814870459338028,4.740442752838135,0.3512291334470113,0.9797499995231629,0.06608399679760138,0.9211666666666667,0.3512291334470113
