epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
0,0.9,0.1,0.0,0.45994192490577696,0.00025,0.852475,0.3537459191322327,0.495325,1.4157060214996338,0.097125,3.121869599533081,30.914554834365845,0.4500029848098755,0.8435,0.3745411392211914,0.5902,1.1291596572875977,0.1149,2.646995422744751
1,0.77890015,0.22109987,0.0,0.3088760460853577,0.00025,0.911625,0.23275615344047546,0.642375,0.9939551376342773,0.095925,3.141229174041748,27.297929763793945,0.26327478556632994,0.9216,0.1995246220111847,0.6853,0.8370263038635254,0.0923,2.595397599029541
2,0.49533793,0.5046621,0.0,0.3265087566375732,0.00025,0.928025,0.1908019374370575,0.71215,0.8045825670242309,0.094025,3.1707027626037596,27.34691333770752,0.3351591220855713,0.9328,0.17263267228603363,0.6627,0.9077142826080322,0.1059,2.7302830574035646
3,0.0,1.0,0.0,0.42292769379615786,0.00025,0.940125,0.15922939229011535,0.755025,0.6817538667678833,0.09145,3.146784338378906,27.3130304813385,0.6944246732711792,0.8693,0.3812167224884033,0.6537,1.0018457345962524,0.0876,2.7768276912689207
4,0.0,0.80521095,0.19478904,0.5763907345771789,0.00025,0.94225,0.1537655565261841,0.7948,0.5763907345771789,0.0901,3.13901238822937,27.339497804641724,0.665771926665306,0.9385,0.1578752088189125,0.7639,0.665771926665306,0.0734,2.7261891456604004
5,0.0,0.7087229,0.29127708,0.5440439230918884,0.00025,0.94235,0.15285353362560272,0.841225,0.44396795229911806,0.66205,0.9577339214324951,27.332853317260742,0.755104492688179,0.9338,0.16823678237199782,0.7478,0.7117625091314316,0.6908,0.9342698662757873
6,0.0,0.24890536,0.75109464,0.42514460296630857,0.00025,0.941025,0.1535893450975418,0.8775,0.349509051990509,0.7805,0.6091778195381164,27.21119785308838,0.6322315588951111,0.9373,0.16017849419116975,0.8095,0.5616358697652817,0.7251,0.8040020088672638
7,0.0,0.08125947,0.9187405,0.4191487740516663,0.00025,0.94355,0.15056497387886048,0.902775,0.27866425514221194,0.82975,0.4657039581298828,27.263160705566406,1.0690461911201476,0.9292,0.17988249971866607,0.7329,0.8178255624771118,0.6684,1.1522982237815858
8,0.0,0.027591912,0.9724081,0.3205101375579834,0.00025,0.9448,0.14807844491004943,0.921175,0.22950267868041993,0.880075,0.32855944442749024,27.17886781692505,0.8589246083259583,0.9371,0.16343478142619133,0.7864,0.6402053557872772,0.736,0.8782695994377137
9,0.0,0.0040835803,0.9959164,0.23017374224662782,0.00025,0.943125,0.15211446266174317,0.9371,0.19187582545280457,0.9193,0.23126043167114257,27.21740436553955,0.9089584066271782,0.9346,0.1682101748585701,0.8043,0.6103709610700607,0.7431,0.9174307487010955
10,0.0,0.00024927378,0.99975073,0.16741630055904388,0.00025,0.941575,0.15566701860427856,0.950325,0.162193913936615,0.9433,0.16743771243095398,27.234268188476562,0.8689511489748954,0.934,0.16927448558807373,0.806,0.5902925265789032,0.7525,0.8700937351226806
11,0.0,6.2218646e-06,0.9999938,0.12070242052078248,0.00025,0.9408,0.15591898398399354,0.95685,0.1418959753513336,0.959225,0.12069713521003723,27.248985528945923,0.9619359793648123,0.9317,0.18019506929516793,0.8038,0.6083493221968412,0.7499,0.962024138122797
12,0.0,2.194888e-08,1.0,0.0976849603652954,0.00025,0.93885,0.15989445877075195,0.96265,0.1295889835715294,0.967075,0.09768475873470306,27.26744508743286,0.9911179386973381,0.9338,0.1708677597284317,0.7981,0.6161028356552124,0.7516,0.9911202511906624
13,0.0,5.0298543e-11,1.0,0.07206816921234131,0.00025,0.9409,0.15544636573791504,0.9688,0.11336467142105103,0.975975,0.07206816818714142,27.200520992279053,1.0060367359519005,0.9327,0.17784539022445678,0.8091,0.5948942401885986,0.7534,1.0060367359399796
14,0.0,4.505757e-15,1.0,0.06308619178533555,0.00025,0.93805,0.16191059827804566,0.97135,0.107881032204628,0.980025,0.06308619178533555,27.257593631744385,1.0785711254954338,0.927,0.1944423514842987,0.8015,0.6156442514419556,0.7523,1.0785711254954338
15,0.0,7.8968084e-19,1.0,0.054485926425457,0.00025,0.9391,0.15745480622053146,0.9718,0.10336007997989655,0.983075,0.054485926425457,27.14401078224182,0.9959099719285965,0.9322,0.17608970829248427,0.8196,0.5569649219632149,0.7643,0.9959099719285965
16,0.0,8.549729e-24,1.0,0.0486034216940403,0.00025,0.9402,0.1584009848356247,0.9736,0.09925998141765595,0.98415,0.0486034216940403,27.494690418243408,1.2369788544893265,0.934,0.170441470682621,0.8023,0.6625130509257317,0.7424,1.2369788544893265
17,0.0,5.3574213e-29,1.0,0.030377818024158478,0.000125,0.944075,0.15044804915189744,0.9804,0.08028550971746445,0.99075,0.030377818024158478,27.312235116958618,0.9754350160598755,0.9327,0.1733294652402401,0.8281,0.5489049899816513,0.7779,0.9754350160598755
18,0.0,4.778e-42,1.0,0.02176039538681507,0.000125,0.94555,0.143441725730896,0.984925,0.06881546519994736,0.994025,0.02176039538681507,27.29687213897705,0.9901731889128685,0.9364,0.16351048691272735,0.8206,0.5599402965545655,0.7765,0.9901731889128685
19,0.0,0.0,1.0,0.019117287930846213,0.000125,0.9466,0.14107963697910308,0.986825,0.06516341373920441,0.994825,0.019117287930846213,27.399510383605957,1.0267499997854233,0.9268,0.1867495842665434,0.8217,0.5683530174493789,0.7764,1.0267499997854233
20,0.0,0.0,1.0,0.017112307098507883,0.000125,0.94645,0.14452248895168304,0.986125,0.0646867353618145,0.995775,0.017112307098507883,27.272067308425903,1.0498634176254273,0.9361,0.1635445724606514,0.8203,0.5722192707538605,0.7759,1.0498634176254273
