epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
0,0.9,0.1,0.0,2.1809330880482993,0.001,0.3404000000052982,2.048865150981479,0.09171111109786563,3.3695449819776746,0.010133333332339923,5.543517744276259,107.22990345954895,1.7545562746047974,0.4608000002861023,1.6574863079071045,0.214799999833107,2.6281861949920655,0.008600000001490115,4.884577991485596
1,0.8854929,0.11450706,0.0,1.7857499695460002,0.001,0.44993333339161345,1.6581273106045193,0.16151111114290026,2.934354177771674,0.009533333331843218,5.516653895229763,94.75663185119629,1.5755437658309936,0.49459999985694886,1.4808776351928712,0.2558000000953674,2.4275394233703613,0.0082,4.813224492645264
2,0.7124508,0.2875492,0.0,1.6377158395555285,0.001,0.5006222222963969,1.496823852411906,0.20588888890478346,2.72724600376553,0.010377777777281072,5.506937301720513,94.66353678703308,1.5379793716430663,0.5108000005722045,1.4380717403411865,0.2988,2.310573917007446,0.008600000000745059,4.819819061279297
3,0.5175708,0.4824292,0.0,1.7083105445014106,0.001,0.5433999998834398,1.3801114595625135,0.25768888889418706,2.5214781975216334,0.010355555554562145,5.503578298611111,94.74544978141785,1.5375515830993651,0.5680000004768372,1.2850727226257324,0.3442,2.1631097599029543,0.01080000001490116,4.848357655334473
4,0.33464518,0.6653548,0.0,1.7802933902316622,0.001,0.5701333334604899,1.291167713186476,0.30546666672494677,2.3050484398735893,0.00951111110912429,5.510284341854519,94.71567845344543,1.590510078048706,0.5935999992370605,1.2281308389663697,0.3903999999523163,1.9792861293792725,0.007400000000745058,4.831291576385498
5,0.18629138,0.8137086,0.0,1.8086130415598551,0.001,0.5909333333227369,1.2384335508770412,0.3598444444126553,2.0953891692691378,0.01035555555505885,5.5068377097235786,94.76423025131226,1.7610590532302857,0.5525999999046326,1.3202778224945069,0.3944000000953674,1.9827533515930176,0.008600000014901162,4.8973041458129885
6,0.0,1.0,0.0,1.8089956534491645,0.001,0.6031111111323039,1.1913047688378229,0.39931111113760204,1.9504105419582791,0.009466666666666667,5.526632896084256,94.61106896400452,1.6801168285369874,0.6055999992370605,1.178709281539917,0.4451999998092651,1.7949096824645996,0.006000000001490116,4.868106935882568
7,0.0,0.8838049,0.116195075,1.8194385214063857,0.001,0.6162222222752042,1.165720551024543,0.434644444460339,1.8194385214063857,0.009644444444444445,5.52035003712972,94.72865080833435,1.738293179512024,0.6077999996185303,1.1799414131164552,0.4619999996185303,1.738293179512024,0.00800000001490116,4.852929048919678
8,0.0,0.8205729,0.17942709,2.107469944466485,0.001,0.6171555555767483,1.144930281130473,0.46759999997350904,1.6993179911931355,0.016133333329359692,5.2119622671339245,95.1955316066742,2.177382571411133,0.5450000005722045,1.3956732522964477,0.43719999990463254,1.88585807762146,0.05140000000596046,4.39478124923706
9,0.0,0.7456957,0.25430432,2.156873600387573,0.001,0.6290444444020589,1.1171721593644883,0.4968888888676961,1.5993899496078492,0.04159999999867545,4.70641051618788,95.20695877075195,2.0466288192749023,0.6060000001907349,1.1736239742279053,0.499599999332428,1.6146466588974,0.1194,4.022210419464112
