epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
0,0.9,0.1,0.0,2.2261123421563043,0.001,0.3288666666984558,2.095880804189046,0.08537777776585685,3.398196604707506,0.010311111109124289,5.453825694783529,45.27370357513428,1.7556080207824707,0.453999999666214,1.6510219612121582,0.182799999833107,2.6968828746795652,0.007600000000745058,4.940245750427246
1,0.9,0.1,0.0,1.8292810402764215,0.001,0.4376666666348775,1.7040366072760689,0.1524666666507721,2.9564811765882704,0.010266666665673257,5.407299218156603,36.683863162994385,1.62969284324646,0.48640000023841856,1.5321266799926758,0.24699999995231628,2.507788599777222,0.0072,4.896872721099854
2,0.9,0.1,0.0,1.6605013749864366,0.001,0.48897777782016333,1.5396344287660386,0.19893333330684237,2.7483041546291775,0.0099111111101177,5.390839000786675,37.216103076934814,1.5539266126632691,0.5079999998092651,1.463046301841736,0.28779999990463256,2.3718497688293456,0.0096,4.853629107666015
3,0.9,0.1,0.0,1.528912917052375,0.001,0.5306222221162584,1.4091827081256443,0.2325777778307597,2.606484929784139,0.009133333331346511,5.40196220058865,37.02012872695923,1.4425621026992799,0.5402000005722046,1.3549060359954834,0.3332,2.2314669773101805,0.01,4.808421699523926
4,0.6,0.35,0.05,1.4264180344899495,0.001,0.5644888890160454,1.3087629018147786,0.25975555557409924,2.4853144436306422,0.009333333332339922,5.406456948852539,36.857717752456665,1.4265442380905151,0.5506000004768371,1.3453975236892701,0.33859999980926514,2.156864958572388,0.0066,4.837880981445313
5,0.6,0.35,0.05,1.8006199411180284,0.001,0.592200000084771,1.2224045433680217,0.3095333333333333,2.2914852021111383,0.010422222220235401,5.303147110324436,37.112651348114014,1.6482711791992188,0.5821999994277954,1.2215930435180664,0.3982000002861023,1.953224317932129,0.016400000000745058,4.633736677551269
6,0.6,0.35,0.05,1.6888411462359958,0.001,0.6109999998940362,1.1663889479107328,0.35815555557674833,2.09497893892924,0.015000000001655684,5.115302546861437,36.84335136413574,1.5980519742965698,0.6070000001907349,1.19237090549469,0.4201999999046326,1.8791083921432494,0.03500000000074506,4.498829611206054
7,0.6,0.35,0.05,1.5960894275453354,0.001,0.6300444444974264,1.1039467822180853,0.38911111114819846,1.960032569970025,0.02195555555721124,4.954198721313476,37.160115480422974,1.552016357421875,0.6058000000953674,1.163924381828308,0.43879999985694884,1.8121992685317994,0.05960000002980232,4.38783996963501
8,0.6,0.35,0.05,1.523559005716112,0.001,0.6473555554495918,1.0492554710388184,0.419111111164093,1.8622635320239598,0.025399999996026358,4.844269459194607,36.91044640541077,1.5825676244735718,0.6001999994277954,1.2124157220840455,0.43299999961853025,1.8309546117782594,0.07100000007152557,4.285681188964844
9,0.0,0.8,0.2,1.4554935324139064,0.001,0.6664222222222222,0.9965939023971557,0.43926666672494674,1.7725727757136027,0.033577777779433465,4.742734095255534,37.18816351890564,1.4654986684799194,0.6372000005722046,1.0967291566848756,0.46539999980926516,1.7061147272109984,0.08780000007152558,4.206420094299316
