epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
0,0.9,0.1,0.0,2.2257929114235773,0.001,0.3294222221851349,2.097491518783569,0.08715555556482739,3.380505934821235,0.010133333333333333,5.4520045705159506,41.28567171096802,1.8884384906768799,0.422000000333786,1.793713136100769,0.172600000166893,2.740967045211792,0.012800000000745057,4.897100467681884
1,0.8832974,0.116702616,0.0,1.8442966167873807,0.001,0.4344444444179535,1.7192698352601794,0.14620000003178915,2.969537953313192,0.010177777776784367,5.380634208679199,36.619964361190796,1.6302824851989746,0.4832,1.5313919597625731,0.2446,2.520297526931763,0.012800000002980233,4.823597570037842
2,0.7065359,0.29346412,0.0,1.7020907905154758,0.001,0.4792888888412052,1.5623603643841213,0.19584444443649715,2.7596807696872285,0.009711111110117701,5.352959440019395,36.50435209274292,1.561086350440979,0.5100000001907349,1.4554727813720703,0.2864000000953674,2.3604529880523684,0.010800000000745057,4.788296417236328
3,0.50693846,0.49306154,0.0,1.7661743664635552,0.001,0.5185777777353923,1.446581684557597,0.25008888891008163,2.5356166411505807,0.009444444443451034,5.341415722401937,36.65242838859558,1.6204137767791749,0.534800000667572,1.3773453605651855,0.3240000001907349,2.205618377304077,0.010200000029802323,4.790420355224609
4,0.31949624,0.6805038,0.0,1.8362048046535915,0.001,0.5416222222752042,1.3723170547273424,0.3031777778201633,2.3131483902401393,0.010333333332339923,5.340519278208415,36.66393041610718,1.6854358177185058,0.5544000002861023,1.3301163747787477,0.36740000038146975,2.0507555297851563,0.014000000029802322,4.77882583770752
5,0.16867118,0.8313288,0.0,1.865627183532715,0.001,0.5676444443596734,1.3064460898081462,0.3513777777671814,2.128162395265367,0.01035555555505885,5.341482476043701,36.63842701911926,1.806690858078003,0.5535999995231629,1.3474375921249389,0.37400000023841856,2.0223100139617918,0.016200000001490116,4.764612855529785
6,0.0,1.0,0.0,1.86688832704756,0.001,0.5778222222222222,1.2645765603383383,0.38706666666666667,1.9890934767193265,0.01044444444610013,5.343170580291748,36.600454807281494,1.7865204290390015,0.5793999999046325,1.2571701564788818,0.4166,1.8939221799850463,0.011800000001490117,4.8192333953857425
7,0.0,0.87783736,0.12216263,1.8736527008904351,0.001,0.5857555554601881,1.2370776268641155,0.4168888888994853,1.8736527008904351,0.010333333330353101,5.354321703253852,36.64963245391846,1.9189252965927124,0.5461999995231629,1.3481842342376709,0.424999999666214,1.9189252965927124,0.013800000014901162,4.8400206359863285
8,0.0,0.8106169,0.18938306,2.1732285384284125,0.001,0.5974444445292155,1.2180205113516913,0.44686666665077207,1.7622616448296442,0.014777777778440051,5.1263583581712515,36.60299897193909,2.1104039295196535,0.5945999994277954,1.2288750555038452,0.4385999998092651,1.7853090585708618,0.050800000035762786,4.446473704528809
9,0.0,0.7338957,0.26610428,2.2543499644809297,0.001,0.6064000001059638,1.1900962073220147,0.4735555555343628,1.6736987903383043,0.03402222222288449,4.73971334423489,36.79637098312378,2.1348083080291747,0.620000000667572,1.1593011337280272,0.48019999961853027,1.6647075708389283,0.10539999997615815,4.14698244934082
10,0.0,0.6431335,0.3568665,2.3404309268951415,0.001,0.6087111110369364,1.1720079578399658,0.49335555555025734,1.6039631484773424,0.06708888888292842,4.371553977372911,36.40308117866516,2.2025217861175537,0.622000000667572,1.1424589181900024,0.49540000076293944,1.6220040500640869,0.16300000002384185,3.8035461250305174
11,0.0,0.545856,0.454144,2.438652982966105,0.001,0.613888888920678,1.1571431893030801,0.5087111110051473,1.5526404926088122,0.10715555555820465,4.035396432410346,36.57426476478577,2.328684986114502,0.6080000001907349,1.1730956970214843,0.48800000019073486,1.64269054813385,0.20760000038146972,3.5649622722625733
12,0.0,0.44575477,0.55424523,2.5094043782552085,0.001,0.6159111111958822,1.148251608106825,0.5228444443596734,1.5028948040220473,0.14902222221162584,3.7191732680426703,36.66560459136963,2.332765740966797,0.6369999998092651,1.1039991624832153,0.5211999995231629,1.5449516134262085,0.25480000014305115,3.2796747547149656
13,0.0,0.34971252,0.6502875,2.5675423150804306,0.001,0.6157555556827121,1.1501576232062445,0.5284666666560703,1.477851775487264,0.18911111108991835,3.443931903584798,36.700881242752075,2.4149634033203125,0.6268,1.1118988855361938,0.507,1.5974267360687255,0.27279999990463255,3.0724717823028564
